Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Churn
1780,29,Male,Accessories,62,Virginia,Winter,4.3,No,Free Shipping,No,41,Venmo,0
1781,67,Male,Accessories,81,North Dakota,Summer,4.2,No,Next Day Air,No,49,Credit Card,0
1782,31,Male,Clothing,33,Iowa,Fall,3.7,No,Express,No,49,Bank Transfer,1
1783,52,Male,Clothing,88,Utah,Fall,2.7,No,Next Day Air,No,40,Bank Transfer,0
1784,42,Male,Accessories,49,Ohio,Winter,3.3,No,Free Shipping,No,30,Credit Card,0
1785,32,Male,Accessories,31,Louisiana,Summer,4.8,No,Standard,No,4,Debit Card,1
1786,47,Male,Accessories,29,Iowa,Fall,4.1,No,Next Day Air,No,22,Venmo,0
1787,45,Male,Outerwear,34,Maryland,Spring,4.6,No,2-Day Shipping,No,22,Venmo,0
1788,20,Male,Clothing,38,Montana,Fall,4.9,No,2-Day Shipping,No,10,Bank Transfer,1
1789,66,Male,Clothing,41,Illinois,Summer,3.1,No,Store Pickup,No,23,Cash,0
1790,52,Male,Clothing,34,Arizona,Spring,3,No,2-Day Shipping,No,43,Debit Card,1
1791,50,Male,Accessories,26,North Carolina,Summer,3.7,No,Store Pickup,No,31,PayPal,0
1792,62,Male,Clothing,98,Montana,Winter,4,No,Store Pickup,No,38,Cash,1
1793,38,Male,Footwear,59,Iowa,Fall,3,No,Express,No,22,Debit Card,0
1794,65,Male,Accessories,92,Iowa,Fall,3.8,No,Store Pickup,No,45,Cash,0
1795,60,Male,Accessories,40,Ohio,Spring,3.7,No,Express,No,21,Debit Card,0
1796,68,Male,Clothing,20,Wisconsin,Fall,4,No,2-Day Shipping,No,9,Debit Card,0
1797,62,Male,Clothing,35,South Carolina,Spring,3.1,No,Store Pickup,No,34,Venmo,0
1798,62,Male,Accessories,35,Oregon,Spring,3.9,No,2-Day Shipping,No,26,Venmo,0
1799,40,Male,Clothing,82,North Dakota,Winter,3.7,No,Express,No,1,Cash,0
1800,32,Male,Clothing,48,California,Fall,3.9,No,Express,No,47,Venmo,0
1801,22,Male,Outerwear,58,Mississippi,Winter,2.7,No,Express,No,30,Credit Card,0
1802,33,Male,Clothing,57,New Jersey,Spring,3.9,No,Express,No,48,Debit Card,0
1803,57,Male,Clothing,96,Rhode Island,Winter,2.6,No,Store Pickup,No,31,Venmo,0
1804,60,Male,Footwear,97,New Hampshire,Summer,3.5,No,Free Shipping,No,33,Venmo,0
1805,30,Male,Clothing,42,Louisiana,Winter,4.4,No,Next Day Air,No,39,Credit Card,0
1806,41,Male,Clothing,62,Arizona,Spring,4.9,No,Store Pickup,No,46,Debit Card,0
1807,58,Male,Accessories,67,Rhode Island,Fall,3.9,No,Standard,No,24,Venmo,1
1808,34,Male,Footwear,46,Vermont,Summer,3.5,No,Standard,No,37,Venmo,0
1809,67,Male,Outerwear,71,Tennessee,Spring,4.3,No,Next Day Air,No,7,Debit Card,0
1810,58,Male,Accessories,99,Alaska,Fall,3.4,No,Free Shipping,No,6,Debit Card,0
1811,41,Male,Clothing,28,Maryland,Fall,2.7,No,Standard,No,16,Cash,0
1812,42,Male,Accessories,77,Wisconsin,Summer,3.6,No,Standard,No,33,Bank Transfer,1
1813,50,Male,Footwear,63,Nevada,Summer,4.9,No,Express,No,18,PayPal,0
1814,40,Male,Clothing,62,Illinois,Spring,3.5,No,Free Shipping,No,24,PayPal,0
1815,32,Male,Clothing,92,Montana,Summer,3.8,No,Free Shipping,No,24,Cash,1
1816,51,Male,Footwear,72,New Mexico,Winter,4.5,No,2-Day Shipping,No,48,Credit Card,0
1817,26,Male,Accessories,79,Virginia,Summer,4,No,Express,No,4,Cash,0
1818,32,Male,Clothing,27,Delaware,Summer,4.7,No,Free Shipping,No,20,Cash,0
1819,58,Male,Accessories,39,North Carolina,Fall,3.8,No,Express,No,47,Debit Card,0
1820,51,Male,Clothing,86,Nevada,Spring,4.5,No,Next Day Air,No,50,Cash,1
1821,19,Male,Clothing,94,Washington,Fall,5,No,Express,No,31,PayPal,0
1822,57,Male,Clothing,53,Maine,Spring,2.8,No,Express,No,29,PayPal,1
1823,66,Male,Clothing,85,Connecticut,Summer,4.4,No,Standard,No,4,Cash,1
1824,62,Male,Clothing,50,Louisiana,Fall,4.7,No,Free Shipping,No,40,Bank Transfer,0
1825,58,Male,Clothing,47,Illinois,Winter,3.8,No,Express,No,31,Cash,0
1826,23,Male,Footwear,75,South Dakota,Winter,4.9,No,Next Day Air,No,41,Credit Card,0
1827,45,Male,Clothing,60,Indiana,Winter,4.2,No,Express,No,44,Debit Card,1
1828,20,Male,Clothing,36,Vermont,Spring,4.9,No,2-Day Shipping,No,31,Bank Transfer,0
1829,33,Male,Outerwear,80,New Hampshire,Spring,3.9,No,Express,No,45,Cash,0
1830,30,Male,Accessories,96,Oregon,Spring,4.9,No,2-Day Shipping,No,50,Credit Card,1
1831,50,Male,Accessories,80,Kansas,Winter,4.8,No,Express,No,7,Venmo,1
1832,62,Male,Clothing,71,Maine,Summer,3.3,No,Free Shipping,No,5,Bank Transfer,0
1833,69,Male,Accessories,29,Louisiana,Fall,4.6,No,Free Shipping,No,48,Cash,0
1834,34,Male,Accessories,53,Louisiana,Spring,4.5,No,2-Day Shipping,No,19,PayPal,0
1835,49,Male,Clothing,35,Indiana,Summer,4.1,No,2-Day Shipping,No,39,Venmo,0
1836,65,Male,Accessories,75,Kentucky,Fall,3.2,No,2-Day Shipping,No,45,Credit Card,1
1837,66,Male,Clothing,52,South Carolina,Fall,4.2,No,2-Day Shipping,No,35,Credit Card,0
1838,41,Male,Accessories,77,Montana,Winter,4.8,No,Free Shipping,No,8,Venmo,0
1839,37,Male,Accessories,24,Vermont,Fall,4.1,No,Next Day Air,No,11,Credit Card,1
1840,32,Male,Clothing,78,Mississippi,Winter,3.7,No,Store Pickup,No,32,Cash,1
1841,42,Male,Footwear,98,Wyoming,Winter,2.6,No,Store Pickup,No,46,Bank Transfer,0
1842,31,Male,Clothing,57,Vermont,Winter,3,No,Standard,No,7,PayPal,0
1843,61,Male,Accessories,78,Alabama,Summer,4.4,No,Express,No,1,Debit Card,1
1844,36,Male,Outerwear,76,Kentucky,Fall,4.7,No,Next Day Air,No,32,Credit Card,0
1845,60,Male,Clothing,26,South Dakota,Spring,2.7,No,2-Day Shipping,No,31,Credit Card,1
1846,51,Male,Footwear,78,Delaware,Winter,2.8,No,2-Day Shipping,No,39,Bank Transfer,1
1847,68,Male,Accessories,53,Wisconsin,Summer,2.9,No,Standard,No,9,Venmo,1
1848,46,Male,Footwear,100,Arizona,Summer,4.4,No,Free Shipping,No,49,Credit Card,0
1849,19,Male,Clothing,73,Maine,Winter,2.7,No,Express,No,34,Cash,0
1850,30,Male,Clothing,40,New Mexico,Winter,4.5,No,Store Pickup,No,35,Bank Transfer,0
1851,51,Male,Accessories,76,Wyoming,Winter,2.8,No,Store Pickup,No,50,Debit Card,0
1852,28,Male,Clothing,80,Delaware,Fall,3.1,No,Free Shipping,No,4,Bank Transfer,0
1853,41,Male,Clothing,80,Pennsylvania,Winter,3.8,No,Store Pickup,No,32,Cash,0
1854,29,Male,Clothing,67,North Dakota,Spring,2.9,No,Express,No,11,PayPal,0
1855,25,Male,Clothing,61,Kentucky,Spring,3.8,No,Express,No,49,Credit Card,1
1856,60,Male,Clothing,76,Rhode Island,Spring,4.7,No,Standard,No,9,Cash,1
1857,63,Male,Accessories,55,Arizona,Summer,3.2,No,Free Shipping,No,30,PayPal,0
1858,51,Male,Clothing,85,Colorado,Summer,4,No,Next Day Air,No,33,Cash,0
1859,22,Male,Accessories,69,Maine,Spring,4.9,No,2-Day Shipping,No,8,Debit Card,1
1860,54,Male,Accessories,26,New Jersey,Summer,3.7,No,Store Pickup,No,29,Debit Card,0
1861,18,Male,Clothing,64,Kansas,Summer,4.8,No,Next Day Air,No,4,Credit Card,0
1862,29,Male,Footwear,60,South Dakota,Fall,3.6,No,Standard,No,19,Debit Card,0
1863,59,Male,Accessories,36,New Hampshire,Winter,4.6,No,Express,No,10,PayPal,0
1864,25,Male,Footwear,21,Connecticut,Spring,4.3,No,2-Day Shipping,No,39,Debit Card,0
1865,19,Male,Accessories,72,Wyoming,Fall,3.2,No,2-Day Shipping,No,21,Venmo,1
1866,56,Male,Clothing,62,Missouri,Summer,3.8,No,Store Pickup,No,12,Bank Transfer,0
1867,31,Male,Clothing,44,Alaska,Winter,4.2,No,Standard,No,9,Credit Card,0
1868,45,Male,Clothing,52,Delaware,Fall,3.4,No,2-Day Shipping,No,20,Venmo,1
1869,23,Male,Accessories,58,Indiana,Spring,4.7,No,Next Day Air,No,44,Cash,0
1870,18,Male,Clothing,77,West Virginia,Spring,3.9,No,2-Day Shipping,No,16,Debit Card,0
1871,43,Male,Clothing,99,Wyoming,Spring,4.3,No,Store Pickup,No,27,Debit Card,0
1872,56,Male,Clothing,96,Illinois,Fall,2.7,No,Standard,No,14,Cash,0
1873,43,Male,Clothing,64,Alaska,Summer,4.6,No,Standard,No,24,Credit Card,0
1874,64,Male,Clothing,44,Wisconsin,Fall,2.9,No,Express,No,49,Bank Transfer,0
1875,67,Male,Clothing,33,Indiana,Fall,3.6,No,Free Shipping,No,14,Cash,0
1876,63,Male,Footwear,71,Tennessee,Winter,3.9,No,Next Day Air,No,6,Credit Card,1
1877,54,Male,Clothing,36,Illinois,Fall,2.6,No,Standard,No,20,Venmo,1
1878,69,Male,Accessories,62,Pennsylvania,Fall,3.6,No,Express,No,3,Credit Card,1
1879,34,Male,Clothing,29,Oklahoma,Summer,3.4,No,Store Pickup,No,5,Credit Card,0
1880,56,Male,Clothing,33,Tennessee,Spring,3.5,No,Express,No,46,Cash,0
1881,34,Male,Clothing,33,New Jersey,Fall,3.1,No,2-Day Shipping,No,8,Debit Card,0
1882,58,Male,Clothing,41,New Jersey,Winter,4.3,No,Standard,No,13,Cash,0
1883,44,Male,Accessories,54,Tennessee,Winter,5,No,Store Pickup,No,25,Bank Transfer,1
1884,25,Male,Accessories,58,Georgia,Spring,4.9,No,Store Pickup,No,39,Debit Card,0
1885,27,Male,Clothing,30,Arizona,Summer,4.3,No,Next Day Air,No,15,Bank Transfer,0
1886,26,Male,Accessories,53,Nevada,Winter,4.4,No,Standard,No,35,Cash,0
1887,18,Male,Accessories,91,Arkansas,Spring,4.4,No,Next Day Air,No,46,Cash,0
1888,64,Male,Clothing,44,North Dakota,Fall,3.5,No,Express,No,3,PayPal,0
1889,62,Male,Clothing,89,South Dakota,Winter,3.4,No,Free Shipping,No,48,Credit Card,0
1890,59,Male,Clothing,57,North Carolina,Spring,2.5,No,Next Day Air,No,27,Bank Transfer,0
1891,36,Male,Accessories,57,Hawaii,Spring,3.4,No,Store Pickup,No,5,Credit Card,0
1892,69,Male,Accessories,74,New Hampshire,Summer,2.6,No,Next Day Air,No,48,Debit Card,1
1893,39,Male,Outerwear,30,California,Fall,4.6,No,2-Day Shipping,No,12,Venmo,0
1894,28,Male,Clothing,20,Delaware,Summer,3.7,No,Express,No,10,PayPal,0
1895,42,Male,Clothing,90,Arizona,Fall,2.5,No,Free Shipping,No,48,Debit Card,0
1896,31,Male,Clothing,61,Washington,Fall,4.5,No,Express,No,3,Debit Card,0
1897,57,Male,Footwear,51,Nevada,Fall,2.9,No,Standard,No,19,Venmo,0
1898,53,Male,Accessories,97,Alaska,Winter,2.9,No,Free Shipping,No,11,Debit Card,0
1899,59,Male,Clothing,97,Texas,Fall,3.5,No,Next Day Air,No,25,Venmo,0
1900,32,Male,Clothing,40,New York,Winter,4.2,No,Store Pickup,No,42,PayPal,0
1901,65,Male,Accessories,85,Iowa,Summer,3.3,No,Free Shipping,No,34,Cash,1
1902,56,Male,Clothing,76,Arizona,Winter,3.9,No,Store Pickup,No,50,Cash,1
1903,31,Male,Footwear,22,New Mexico,Spring,5,No,Store Pickup,No,21,Venmo,0
1904,59,Male,Clothing,63,North Carolina,Summer,3.3,No,Standard,No,37,Bank Transfer,0
1905,22,Male,Clothing,71,Nevada,Spring,4.2,No,Free Shipping,No,46,Cash,0
1906,47,Male,Footwear,35,Idaho,Summer,4.9,No,2-Day Shipping,No,14,Bank Transfer,0
1907,23,Male,Accessories,30,Vermont,Spring,4.6,No,2-Day Shipping,No,24,PayPal,0
1908,69,Male,Clothing,74,New Mexico,Fall,4.8,No,Store Pickup,No,36,Credit Card,0
1909,18,Male,Accessories,71,Georgia,Winter,2.7,No,Next Day Air,No,19,Debit Card,0
1910,50,Male,Clothing,84,Kentucky,Spring,4.3,No,Store Pickup,No,12,Credit Card,0
1911,29,Male,Footwear,38,New York,Fall,3.8,No,Express,No,13,Debit Card,1
1912,65,Male,Accessories,81,Arizona,Spring,4.9,No,Express,No,32,Debit Card,0
1913,29,Male,Clothing,56,Colorado,Winter,3.4,No,2-Day Shipping,No,5,Credit Card,0
1914,49,Male,Clothing,48,Kentucky,Winter,3.6,No,Express,No,29,Cash,1
1915,28,Male,Clothing,97,Alaska,Fall,3.4,No,Standard,No,40,Credit Card,0
1916,51,Male,Accessories,74,Alabama,Fall,4.7,No,2-Day Shipping,No,44,Cash,0
1917,26,Male,Clothing,50,Connecticut,Winter,3,No,Next Day Air,No,3,Debit Card,0
1918,38,Male,Clothing,71,Hawaii,Winter,3.4,No,Free Shipping,No,35,PayPal,0
1919,35,Male,Clothing,33,Idaho,Summer,4.6,No,Standard,No,33,Debit Card,0
1920,34,Male,Accessories,56,Virginia,Summer,3.1,No,Express,No,20,PayPal,0
1921,51,Male,Clothing,84,Connecticut,Spring,2.8,No,Standard,No,40,Cash,0
1922,47,Male,Clothing,36,Michigan,Fall,3.5,No,Store Pickup,No,13,Venmo,1
1923,18,Male,Accessories,63,Kentucky,Summer,4.6,No,Standard,No,9,PayPal,0
1924,64,Male,Footwear,36,Nebraska,Summer,4.3,No,Standard,No,7,Cash,1
1925,30,Male,Outerwear,63,Michigan,Fall,4.8,No,Free Shipping,No,42,PayPal,1
1926,59,Male,Footwear,32,Utah,Winter,2.9,No,Express,No,44,Credit Card,0
1927,66,Male,Accessories,93,New Mexico,Spring,3,No,Express,No,6,PayPal,1
1928,40,Male,Clothing,29,Florida,Summer,2.9,No,Standard,No,8,Cash,0
1929,25,Male,Accessories,92,Mississippi,Summer,3.7,No,Standard,No,10,PayPal,0
1930,59,Male,Clothing,33,Hawaii,Fall,4.7,No,Standard,No,46,Venmo,1
1931,66,Male,Clothing,52,North Carolina,Spring,3.5,No,Store Pickup,No,26,Cash,0
1932,54,Male,Accessories,42,Illinois,Spring,2.7,No,Store Pickup,No,6,Debit Card,0
1933,42,Male,Clothing,36,Maryland,Spring,5,No,Free Shipping,No,47,Credit Card,0
1934,48,Male,Footwear,67,Montana,Summer,4.1,No,Next Day Air,No,28,Venmo,1
1935,34,Male,Outerwear,43,Michigan,Winter,2.7,No,Free Shipping,No,23,Bank Transfer,1
1936,19,Male,Clothing,68,North Carolina,Spring,4.8,No,Free Shipping,No,45,Cash,0
1937,70,Male,Accessories,60,Minnesota,Summer,4.3,No,2-Day Shipping,No,44,PayPal,0
1938,43,Male,Clothing,53,Delaware,Summer,4.5,No,2-Day Shipping,No,11,Bank Transfer,0
1939,46,Male,Clothing,23,Kentucky,Spring,3.8,No,Standard,No,39,Debit Card,0
1940,66,Male,Accessories,57,Ohio,Winter,3.7,No,Store Pickup,No,20,PayPal,0
1941,50,Male,Accessories,89,Alaska,Fall,3.9,No,2-Day Shipping,No,48,PayPal,0
1942,55,Male,Footwear,99,Vermont,Winter,3.3,No,Standard,No,46,Credit Card,1
1943,63,Male,Clothing,28,Alabama,Fall,3.4,No,Express,No,22,PayPal,0
1944,32,Male,Clothing,53,Wisconsin,Summer,3.8,No,Next Day Air,No,45,Cash,1
1945,30,Male,Clothing,45,Arkansas,Winter,2.7,No,Free Shipping,No,49,Cash,0
1946,35,Male,Clothing,38,Georgia,Winter,2.9,No,2-Day Shipping,No,9,Credit Card,0
1947,59,Male,Clothing,49,Louisiana,Summer,4.5,No,Standard,No,41,Credit Card,1
1948,59,Male,Clothing,32,New York,Summer,2.6,No,Store Pickup,No,2,PayPal,0
1949,54,Male,Clothing,37,Connecticut,Winter,3.1,No,Next Day Air,No,39,PayPal,0
1950,63,Male,Clothing,80,Nebraska,Winter,4.7,No,Store Pickup,No,12,PayPal,1
1951,43,Male,Accessories,78,Arkansas,Summer,4.6,No,Free Shipping,No,26,PayPal,0
1952,33,Male,Accessories,53,Connecticut,Summer,2.7,No,Next Day Air,No,32,Bank Transfer,0
1953,57,Male,Footwear,82,Maryland,Summer,4.6,No,2-Day Shipping,No,50,Cash,0
1954,25,Male,Clothing,33,Colorado,Spring,4.8,No,Standard,No,3,PayPal,0
1955,26,Male,Accessories,77,Colorado,Winter,4.2,No,Free Shipping,No,3,Venmo,1
1956,50,Male,Clothing,56,Maine,Winter,4.9,No,Express,No,37,Cash,0
1957,70,Male,Clothing,37,Oklahoma,Winter,4.9,No,Express,No,20,Credit Card,0
1958,68,Male,Accessories,54,South Carolina,Spring,4.5,No,Store Pickup,No,26,Cash,0
1959,39,Male,Clothing,67,Nevada,Winter,2.7,No,Store Pickup,No,47,Cash,1
1960,46,Male,Footwear,90,Colorado,Fall,3.1,No,Store Pickup,No,7,Credit Card,0
1961,57,Male,Clothing,72,Massachusetts,Summer,3.3,No,2-Day Shipping,No,40,Credit Card,1
1962,47,Male,Footwear,59,Nevada,Summer,2.6,No,Free Shipping,No,45,Debit Card,1
1963,40,Male,Accessories,45,Iowa,Fall,4.4,No,Standard,No,20,PayPal,0
1964,52,Male,Clothing,30,Michigan,Spring,3.9,No,Standard,No,11,Credit Card,0
1965,40,Male,Clothing,51,West Virginia,Summer,4.6,No,Express,No,50,Debit Card,0
1966,67,Male,Clothing,90,Indiana,Fall,4.9,No,Express,No,25,Debit Card,1
1967,67,Male,Outerwear,95,Indiana,Winter,3.7,No,Express,No,5,Credit Card,0
1968,37,Male,Clothing,81,Georgia,Fall,3.7,No,Standard,No,4,Venmo,1
1969,67,Male,Clothing,70,Minnesota,Spring,4.2,No,Standard,No,25,Credit Card,0
1970,64,Male,Clothing,32,Louisiana,Winter,3.5,No,Next Day Air,No,11,Bank Transfer,0
1971,28,Male,Accessories,94,Maryland,Spring,2.9,No,Next Day Air,No,4,Credit Card,0
1972,54,Male,Accessories,29,Pennsylvania,Spring,3.4,No,Next Day Air,No,1,Venmo,0
1973,54,Male,Accessories,31,Louisiana,Summer,3.3,No,Express,No,48,PayPal,0
1974,24,Male,Clothing,20,Maryland,Fall,4.5,No,Standard,No,9,Venmo,0
1975,27,Male,Accessories,44,Tennessee,Winter,4.6,No,2-Day Shipping,No,2,PayPal,0
1976,53,Male,Outerwear,77,Illinois,Fall,2.9,No,Express,No,4,Cash,1
1977,32,Male,Accessories,51,Wyoming,Spring,3.2,No,Next Day Air,No,43,PayPal,0
1978,24,Male,Footwear,49,Florida,Summer,2.6,No,Free Shipping,No,32,Bank Transfer,1
1979,45,Male,Accessories,78,Massachusetts,Spring,3.8,No,Store Pickup,No,1,Cash,1
1980,49,Male,Clothing,98,Tennessee,Spring,2.8,No,Store Pickup,No,38,Debit Card,0
1981,51,Male,Footwear,94,Iowa,Winter,4.4,No,Store Pickup,No,25,PayPal,0
1982,69,Male,Footwear,91,Michigan,Summer,4.7,No,Express,No,42,PayPal,1
1983,41,Male,Accessories,77,Kansas,Summer,2.7,No,2-Day Shipping,No,32,PayPal,0
1984,59,Male,Accessories,97,Georgia,Summer,2.6,No,Next Day Air,No,21,Debit Card,1
1985,26,Male,Clothing,58,West Virginia,Summer,3.4,No,2-Day Shipping,No,26,PayPal,0
1986,23,Male,Accessories,97,Tennessee,Spring,3.9,No,2-Day Shipping,No,6,Credit Card,0
1987,62,Male,Outerwear,48,Arkansas,Summer,3.4,No,2-Day Shipping,No,14,Venmo,1
1988,69,Male,Accessories,23,Vermont,Summer,3.4,No,Express,No,4,Cash,1
1989,46,Male,Clothing,79,Virginia,Winter,3.9,No,Free Shipping,No,26,Bank Transfer,0
1990,35,Male,Accessories,42,Maryland,Spring,4,No,Express,No,39,PayPal,0
1991,32,Male,Accessories,95,Connecticut,Spring,3.4,No,2-Day Shipping,No,15,PayPal,1
1992,46,Male,Footwear,29,Missouri,Summer,3.7,No,Next Day Air,No,1,Venmo,0
1993,33,Male,Clothing,98,New Jersey,Winter,4.9,No,2-Day Shipping,No,28,Venmo,0
1994,32,Male,Clothing,96,Arkansas,Spring,5,No,Express,No,17,Cash,0
1995,33,Male,Accessories,66,Nevada,Fall,2.9,No,Next Day Air,No,24,Credit Card,0
1996,67,Male,Footwear,80,Missouri,Spring,3,No,Standard,No,29,Debit Card,1
1997,67,Male,Footwear,27,South Dakota,Summer,3.3,No,Next Day Air,No,18,Cash,0
1998,42,Male,Accessories,25,Connecticut,Fall,4.7,No,Express,No,10,Debit Card,0
1999,20,Male,Clothing,45,Vermont,Fall,3.4,No,2-Day Shipping,No,19,Cash,1
2000,39,Male,Clothing,89,Tennessee,Winter,4.6,No,2-Day Shipping,No,26,Debit Card,0
2001,26,Male,Accessories,27,California,Winter,3.6,No,2-Day Shipping,No,25,Cash,0
2002,51,Male,Accessories,90,Wyoming,Winter,2.6,No,Free Shipping,No,2,Debit Card,0
2003,31,Male,Clothing,65,New York,Summer,2.7,No,Express,No,19,PayPal,0
2004,68,Male,Footwear,72,Maine,Spring,3.1,No,Express,No,32,Cash,1
2005,44,Male,Footwear,70,Georgia,Fall,3.2,No,2-Day Shipping,No,13,Cash,0
2006,18,Male,Footwear,82,Tennessee,Winter,3.4,No,Store Pickup,No,30,PayPal,0
2007,58,Male,Accessories,97,New Mexico,Fall,4.4,No,Express,No,2,Credit Card,1
2008,26,Male,Clothing,25,Virginia,Summer,3.2,No,2-Day Shipping,No,8,PayPal,1
2009,57,Male,Clothing,48,Florida,Spring,2.5,No,Free Shipping,No,27,PayPal,0
2010,37,Male,Footwear,99,Alabama,Summer,3.8,No,Next Day Air,No,26,Venmo,0
2011,24,Male,Clothing,21,Texas,Summer,4.4,No,2-Day Shipping,No,3,Debit Card,0
2012,57,Male,Footwear,94,West Virginia,Spring,3.7,No,Express,No,4,Bank Transfer,0
2013,48,Male,Clothing,53,Nevada,Fall,3.2,No,Store Pickup,No,5,Cash,0
2014,39,Male,Accessories,70,Virginia,Winter,4.9,No,Standard,No,25,Debit Card,1
2015,51,Male,Clothing,26,Wisconsin,Summer,3.9,No,Standard,No,47,PayPal,0
2016,57,Male,Accessories,82,Virginia,Summer,4.5,No,Next Day Air,No,8,Credit Card,0
2017,53,Male,Footwear,47,Maine,Winter,3.4,No,Standard,No,20,Debit Card,0
2018,70,Male,Clothing,32,Massachusetts,Winter,4.1,No,Next Day Air,No,42,Bank Transfer,0
2019,60,Male,Accessories,97,Arkansas,Fall,4.5,No,Store Pickup,No,20,Bank Transfer,0
2020,31,Male,Clothing,68,Idaho,Winter,4.7,No,Store Pickup,No,23,Cash,0
2021,41,Male,Clothing,23,Pennsylvania,Winter,4.8,No,Next Day Air,No,26,Cash,1
2022,62,Male,Accessories,33,Maine,Winter,4.4,No,Standard,No,48,Venmo,1
2023,59,Male,Accessories,38,Alabama,Winter,4,No,Store Pickup,No,16,Cash,0
2024,46,Male,Clothing,68,Idaho,Winter,4.1,No,Store Pickup,No,28,Cash,0
2025,62,Male,Clothing,23,Arkansas,Fall,3.7,No,Express,No,39,PayPal,0
2026,42,Male,Clothing,29,Delaware,Summer,3,No,Express,No,43,Debit Card,0
2027,37,Male,Accessories,35,Maine,Winter,3.6,No,Express,No,45,Bank Transfer,0
2028,50,Male,Footwear,73,Nebraska,Fall,4.8,No,Standard,No,50,Credit Card,0
2029,29,Male,Footwear,84,Ohio,Fall,3.7,No,2-Day Shipping,No,10,Venmo,0
2030,25,Male,Accessories,23,Montana,Spring,4.6,No,Next Day Air,No,40,PayPal,1
2031,66,Male,Accessories,67,New Mexico,Summer,2.8,No,Standard,No,38,Credit Card,0
2032,21,Male,Clothing,51,North Carolina,Spring,4,No,Standard,No,2,Credit Card,0
2033,46,Male,Clothing,36,South Carolina,Winter,4.2,No,Next Day Air,No,13,Cash,1
2034,57,Male,Clothing,55,Illinois,Summer,3.6,No,Express,No,33,Venmo,1
2035,61,Male,Clothing,30,Alabama,Spring,2.9,No,Store Pickup,No,27,PayPal,0
2036,53,Male,Clothing,70,Oklahoma,Summer,4.1,No,Express,No,43,Bank Transfer,0
2037,37,Male,Clothing,63,Minnesota,Winter,3.1,No,Next Day Air,No,46,Cash,0
2038,39,Male,Accessories,87,Illinois,Summer,4.3,No,Express,No,7,Venmo,0
2039,53,Male,Clothing,70,Arkansas,Spring,4.4,No,Next Day Air,No,35,Credit Card,0
2040,35,Male,Clothing,51,Minnesota,Spring,3.1,No,Next Day Air,No,31,Debit Card,0
2041,69,Male,Accessories,25,South Carolina,Spring,2.9,No,Free Shipping,No,42,Venmo,1
2042,66,Male,Outerwear,32,New York,Winter,3.2,No,Next Day Air,No,14,PayPal,0
2043,19,Male,Footwear,52,Alabama,Spring,4,No,2-Day Shipping,No,35,Venmo,0
2044,47,Male,Accessories,33,New York,Summer,2.7,No,Standard,No,49,PayPal,0
2045,49,Male,Clothing,68,Missouri,Spring,3,No,Free Shipping,No,17,PayPal,0
2046,31,Male,Accessories,20,Georgia,Fall,4.4,No,Express,No,26,PayPal,1
2047,39,Male,Clothing,32,Oklahoma,Winter,2.8,No,Free Shipping,No,30,Cash,0
2048,58,Male,Accessories,82,Connecticut,Summer,3.1,No,Store Pickup,No,32,Cash,1
2049,45,Male,Footwear,64,Michigan,Winter,3.9,No,Express,No,35,Bank Transfer,1
2050,68,Male,Footwear,24,Rhode Island,Fall,2.7,No,Standard,No,15,Venmo,1
2051,35,Male,Accessories,96,Mississippi,Summer,3.4,No,Store Pickup,No,10,Debit Card,1
2052,65,Male,Clothing,94,Massachusetts,Spring,3.8,No,Free Shipping,No,14,Credit Card,0
2053,45,Male,Accessories,48,New Hampshire,Winter,3.7,No,2-Day Shipping,No,30,Bank Transfer,1
2054,19,Male,Accessories,60,Wyoming,Spring,4.5,No,2-Day Shipping,No,16,Credit Card,0
2055,65,Male,Clothing,56,New Jersey,Spring,2.9,No,Express,No,14,PayPal,1
2056,28,Male,Accessories,33,Texas,Fall,3.4,No,2-Day Shipping,No,28,Bank Transfer,0
2057,55,Male,Accessories,46,Minnesota,Spring,4.4,No,2-Day Shipping,No,29,PayPal,0
2058,66,Male,Clothing,37,South Dakota,Spring,4.2,No,Standard,No,5,PayPal,0
2059,29,Male,Clothing,98,Washington,Winter,3.3,No,Store Pickup,No,17,Bank Transfer,1
2060,56,Male,Clothing,50,California,Spring,3.7,No,Express,No,50,PayPal,0
2061,21,Male,Accessories,63,Wisconsin,Fall,3.2,No,Next Day Air,No,23,Bank Transfer,1
2062,32,Male,Clothing,70,Michigan,Summer,2.6,No,Store Pickup,No,22,Debit Card,1
2063,54,Male,Outerwear,63,South Carolina,Fall,2.8,No,Standard,No,15,Cash,1
2064,61,Male,Clothing,86,Indiana,Fall,2.9,No,Standard,No,32,Cash,0
2065,31,Male,Footwear,99,Arkansas,Summer,4,No,2-Day Shipping,No,5,Bank Transfer,0
2066,27,Male,Footwear,40,Oregon,Spring,2.9,No,Free Shipping,No,6,Bank Transfer,0
2067,64,Male,Footwear,92,Illinois,Fall,4.7,No,Store Pickup,No,44,Debit Card,0
2068,60,Male,Clothing,21,Maryland,Fall,3.1,No,2-Day Shipping,No,23,Cash,0
2069,70,Male,Accessories,81,Vermont,Summer,3.9,No,Store Pickup,No,44,Venmo,0
2070,36,Male,Clothing,82,Texas,Fall,3.4,No,Free Shipping,No,3,Debit Card,1
